date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
11/19/2008,,bonbs,9a,2401,2402,f,a,NA,140,,425,3,Population
11/19/2008,,bonbs,9c,2443,2444,m,a,NA,149,,444,3,Population
11/20/2008,,bonbs,1a,2487,2488,f,,1570,NA,,462,3,Population
11/20/2008,,bonbs,3e,b2407,b2408,?,,1400,NA,,819,3,Population
11/20/2008,,bonbs,4a,2429,2430,m,,1250,NA,,954,3,Population
11/20/2008,,bonbs,4c,1751,1752,f,,1420,146,,132,3,Population
11/20/2008,,bonbs,4d,1737,1738,f,,1670,NA,,125,3,Population
11/20/2008,,bonbs,7b,2447,2448,m,,1600,NA,,446,3,Population
11/20/2008,,bonbs,7d,2415,2416,m,,1590,NA,,432,3,Population
11/20/2008,,bonbs,7e,b2501,b2502,m,,1160,NA,,822,3,Population
11/20/2008,,bonbs,8a,1757,1758,f,,1250,NA,,135,3,Population
11/20/2008,,bonbs,8d,b2411,b2412,f,,1240,NA,removed collar in mouth,821,3,Population
11/20/2008,,bonbs,8e,2405,2406,,,1270,NA,,427,3,Population
11/20/2008,,bonbs,9a,2491,2492,m,,1190,NA,,464,3,Population
11/20/2008,,bonbs,9c,2489,2490,f,,1400,NA,,463,3,Population
3/2/2009,,bonbs,2b,2487,2488,f,J 3/4,1450,NA,,462,4,Population
3/2/2009,,bonbs,8d,2497,2498,f,A 3/4,1390,NA,,467,4,Population
3/3/2009,,bonbs,3a,2487,2488,f,,1400,NA,,462,4,Population
3/4/2009,,bonbs,1e,1721,1722,m,a,1540,NA,,117,4,Population
3/4/2009,,bonbs,3a,2487,2488,f,,1490,NA,,462,4,Population
3/4/2009,,bonbs,4d,1737,1738,f,A 1/2,1500,NA,,125,4,Population
3/5/2009,,bonbs,2b,2487,2488,f,,1410,NA,collar fell off sometime before next capture and was found at 3A,462,4,Population
3/5/2009,,bonbs,2c,1721,1722,m,a,1540,NA,,117,4,Population
3/5/2009,,bonbs,4d,1737,1738,f,,1490,NA,bunny escaped; has collar,125,4,Population
3/5/2009,,bonbs,8d,2423,2424,m,A 3/4,1430,NA,,436,4,Population
4/14/2009,,bonbs,1b,2487,2488,f,3/4/2013,1460,NA,,462,5,Population
4/14/2009,,bonbs,1c,1780,1781,m,,1280,139,,144,5,Population
4/14/2009,,bonbs,1e,2465,1720,m,3/4/2013,1340,140,,981,5,Population
4/14/2009,,bonbs,2c,b2501,b2502,m,1/4/2013,1180,126,,822,5,Population
4/14/2009,,bonbs,2e,b2406,1766,f,1/2/2013,1330,140,,948,5,Population
4/14/2009,,bonbs,3a,1749,1750,m,1/2/2013,1240,125,,131,5,Population
4/14/2009,,bonbs,3c,2435,2436,m,3/4/2013,1280,138,,983,5,Population
4/14/2009,,bonbs,3d,2429,2430,m,3/4/2013,1250,134,,954,5,Population
4/14/2009,,bonbs,3e,b2407,b2408,?,1/4/2013,1210,NA,,819,5,Population
4/14/2009,,bonbs,4b,1782,1783,f,,1430,151,,145,5,Population
4/14/2009,,bonbs,4e,1784,1785,m,,1380,134,,961,5,Population
4/14/2009,,bonbs,5c,2429,2430,m,,1290,133,,954,5,Population
4/14/2009,,bonbs,5d,1786,1787,m,,1200,130,,146,5,Population
4/14/2009,,bonbs,7e,2409,2410,m,3/4/2013,1430,144,,429,5,Population
4/14/2009,,bonbs,8c,1751,1752,f,1/2/2013,1350,135,,132,5,Population
4/14/2009,,bonbs,8d,2497,2498,f,1/2/2013,1360,146,,467,5,Population
4/14/2009,,bonbs,9c,1723,1724,m,1/2/2013,1350,NA,,118,5,Population
4/14/2009,,bonbs,9d,2449,2450,m,3/4/2013,1295,NA,,447,5,Population
4/14/2009,,bonbs,9e,2423,2424,m,3/4/2013,1410,NA,,436,5,Population
4/15/2009,,bonbs,1a,2481,2482,f,3/4/2013,1480,NA,,459,5,Population
4/15/2009,,bonbs,1b,1788,1789,f,,1150,130,,147,5,Population
4/15/2009,,bonbs,1c,2487,2488,f,,1430,NA,,462,5,Population
4/15/2009,,bonbs,1d,1780,1781,m,,1260,NA,,144,5,Population
4/15/2009,,bonbs,1e,2465,1720,m,,1330,NA,,981,5,Population
4/15/2009,,bonbs,2b,b2501,b2502,m,,1140,NA,,822,5,Population
4/15/2009,,bonbs,2c,1790,1791,f,,1190,130,,148,5,Population
4/15/2009,,bonbs,2d,1721,1722,m,a,1510,NA,,117,5,Population
4/15/2009,,bonbs,2e,2439,2440,f,3/4/2013,1510,NA,,442,5,Population
4/15/2009,,bonbs,3a,2435,2436,m,,1440,NA,,983,5,Population
4/15/2009,,bonbs,3b,1725,1726,f,1/2/2013,1450,142,,119,5,Population
4/15/2009,,bonbs,3e,b2407,b2408,?,,1270,NA,,819,5,Population
4/15/2009,,bonbs,4c,1792,1793,f,,1420,140,,149,5,Population
4/15/2009,,bonbs,4d,1716,1717,f,1/2/2013,1240,NA,,115,5,Population
4/15/2009,,bonbs,5e,2429,2430,m,,1280,NA,,954,5,Population
4/15/2009,,bonbs,6b,1784,1785,m,,1360,NA,,961,5,Population
4/15/2009,,bonbs,6e,1731,1732,f,1/2/2013,1610,NA,,122,5,Population
4/15/2009,,bonbs,7c,1794,2226,m,,1310,135,,150,5,Population
4/15/2009,,bonbs,7d,1796,1797,f,,1550,145,,151,5,Population
4/15/2009,,bonbs,7e,2409,2410,m,,1430,NA,,429,5,Population
4/15/2009,,bonbs,8e,2423,2424,m,,1290,NA,,436,5,Population
4/15/2009,,bonbs,9a,a3099,a3100,m,,1230,141,,730,5,Population
4/15/2009,,bonbs,9c,2449,2450,m,,1240,138,,447,5,Population
4/15/2009,,bonbs,9d,1723,1724,m,,1320,147,,118,5,Population
4/15/2009,,bonbs,9e,2455,2456,f,3/4/2013,1440,148,,449,5,Population
4/16/2009,,bonbs,1b,b2501,b2502,m,,1110,132,,822,5,Population
4/16/2009,,bonbs,1c,1780,1781,m,,1260,NA,,144,5,Population
4/16/2009,,bonbs,1d,2487,2488,f,,1450,NA,,462,5,Population
4/16/2009,,bonbs,1e,2465,1720,m,,1250,NA,,981,5,Population
4/16/2009,,bonbs,2b,1788,1789,,,1050,NA,,147,5,Population
4/16/2009,,bonbs,2e,1721,1722,m,a,1390,NA,,117,5,Population
4/16/2009,,bonbs,3a,2465,2466,,3/4/2013,1390,NA,,980,5,Population
4/16/2009,,bonbs,3c,1716,1717,f,,1160,NA,,115,5,Population
4/16/2009,,bonbs,3d,b2407,b2408,?,,1260,NA,,819,5,Population
4/16/2009,,bonbs,4c,1798,1799,f,,1400,132,,152,5,Population
4/16/2009,,bonbs,4d,1784,1785,m,,1340,NA,,961,5,Population
4/16/2009,,bonbs,5a,1782,1783,f,,1390,NA,,145,5,Population
4/16/2009,,bonbs,5c,2283,2284,m,,1380,144,,374,5,Population
4/16/2009,,bonbs,5d,1796,1797,f,,1450,NA,,151,5,Population
4/16/2009,,bonbs,6d,2429,2430,m,,1230,NA,,954,5,Population
4/16/2009,,bonbs,6e,2409,2410,m,,1360,NA,,429,5,Population
4/16/2009,,bonbs,7c,1751,1752,f,,1320,NA,,132,5,Population
4/16/2009,,bonbs,8a,2286,2287,m,,1290,136,,375,5,Population
4/16/2009,,bonbs,8d,2423,2424,m,,1300,NA,,436,5,Population
4/16/2009,,bonbs,9a,2288,2289,m,,1200,138,,376,5,Population
4/16/2009,,bonbs,9b,2449,2450,m,,1130,NA,,447,5,Population
4/16/2009,,bonbs,9c,2455,2456,f,,1380,NA,,449,5,Population
4/16/2009,,bonbs,9d,1725,1726,f,,1230,NA,,119,5,Population
4/16/2009,,bonbs,9e,1723,1724,m,,1210,NA,,118,5,Population
4/17/2009,,bonbs,1b,1788,1789,m,,1080,127,,147,5,Population
4/17/2009,,bonbs,1d,1796,1797,f,,1470,NA,,151,5,Population
4/17/2009,,bonbs,1e,2465,1720,m,,1140,NA,dead in trap,981,5,Population
4/17/2009,,bonbs,2a,b2501,b2502,m,,1550,132,,822,5,Population
4/17/2009,,bonbs,2b,2298,2299,m,,1300,137,,314,5,Population
4/17/2009,,bonbs,2c,1721,1722,m,a,1330,NA,dead in trap,117,5,Population
4/17/2009,,bonbs,3a,2435,2436,m,,1280,NA,dead in trap,983,5,Population
4/17/2009,,bonbs,3c,1784,1785,m,,1300,NA,,961,5,Population
4/17/2009,,bonbs,3d,1716,1717,f,,1040,NA,dead in trap,115,5,Population
4/17/2009,,bonbs,3e,b2407,b2408,?,,1110,NA,dead in trap,819,5,Population
4/17/2009,,bonbs,4a,1749,1750,m,,1270,130,,131,5,Population
4/17/2009,,bonbs,4b,2296,2297,m,,1400,143,,380,5,Population
4/17/2009,,bonbs,4c,2283,2284,m,,1250,143,,374,5,Population
4/17/2009,,bonbs,4d,1792,1793,f,,1430,NA,,149,5,Population
4/17/2009,,bonbs,5c,1782,1783,f,,1400,149,,145,5,Population
4/17/2009,,bonbs,5d,1786,1787,f,,1200,138,,146,5,Population
4/17/2009,,bonbs,6b,2292,2293,f,,1330,142,,378,5,Population
4/17/2009,,bonbs,6c,2429,2430,m,,1100,NA,dead in trap,954,5,Population
4/17/2009,,bonbs,6d,2294,2295,m,,1370,146,,379,5,Population
4/17/2009,,bonbs,7a,1794,2226,m,,1250,NA,,150,5,Population
4/17/2009,,bonbs,7c,1751,1752,f,,1310,140,,132,5,Population
4/17/2009,,bonbs,7d,1798,1799,f,,1340,134,,152,5,Population
4/17/2009,,bonbs,7e,1733,1734,m,1/2/2013,1160,141,,123,5,Population
4/17/2009,,bonbs,8a,1701,1703,f,1/2/2013,1200,139,,977,5,Population
4/17/2009,,bonbs,8b,2423,2424,m,,1270,139,,436,5,Population
4/17/2009,,bonbs,8c,2455,2456,f,,1230,149,,449,5,Population
4/17/2009,,bonbs,8d,1800,2252,m,,1200,138,,153,5,Population
4/17/2009,,bonbs,8e,2290,2291,m,,1370,136,,377,5,Population
4/17/2009,,bonbs,9a,2286,2287,m,,1190,142,,375,5,Population
4/17/2009,,bonbs,9b,2288,2289,m,,1140,140,,376,5,Population
4/17/2009,,bonbs,9c,1725,1726,f,,1080,139,,119,5,Population
4/17/2009,,bonbs,9d,1723,1724,m,,1100,NA,mort,118,5,Population
6/9/2009,,bonbs,1b,1784,1785,m,1/4/2013,1180,131,,961,6,Population
6/9/2009,,bonbs,1d,1790,1791,f,1/4/2013,1090,129,,148,6,Population
6/9/2009,,bonbs,1e,2459,2460,f,1,1520,147,,955,6,Population
6/9/2009,,bonbs,2a,1749,1750,m,3/4/2013,1400,135,,131,6,Population
6/9/2009,,bonbs,2b,2283,2284,m,1/4/2013,1070,141,,374,6,Population
6/9/2009,,bonbs,2c,1786,1787,f,1/4/2013,1400,131,,146,6,Population
6/9/2009,,bonbs,2e,2214,2215,m,,1270,139,,344,6,Population
6/9/2009,,bonbs,3a,2294,2295,f,1/4/2013,1220,145,,379,6,Population
6/9/2009,,bonbs,3c,1782,1783,f,1/4/2013,1390,NA,,145,6,Population
6/9/2009,,bonbs,3d,2481,2482,f,1,1460,NA,,459,6,Population
6/9/2009,,bonbs,3e,2212,2213,f,,1250,134,,967,6,Population
6/9/2009,,bonbs,4d,2210,2211,m,,1040,139,,343,6,Population
6/9/2009,,bonbs,5e,1733,1734,m,3/4/2013,1130,138,,123,6,Population
6/9/2009,,bonbs,6c,2292,2293,f,1/4/2013,1480,NA,,378,6,Population
6/9/2009,,bonbs,6e,2453,2300,f,1,1720,136,,979,6,Population
6/9/2009,,bonbs,8a,2203,2209,m,,1300,132,,339,6,Population
6/9/2009,,bonbs,8c,1800,2252,m,1/4/2013,1300,138,,153,6,Population
6/9/2009,,bonbs,8d,1798,1799,f,1/4/2013,1590,128,,152,6,Population
6/9/2009,,bonbs,8e,2290,2291,m,1/4/2013,1310,130,,377,6,Population
6/9/2009,,bonbs,9a,2201,2202,m,,1180,134,,338,6,Population
6/10/2009,,bonbs,1a,2487,2488,f,1,1740,139,,462,6,Population
6/10/2009,,bonbs,1b,b2501,b2502,m,1/2/2013,1140,125,,822,6,Population
6/10/2009,,bonbs,1c,2390,2391,f,,1520,139,,421,6,Population
6/10/2009,,bonbs,1d,1784,1785,m,,1170,NA,,961,6,Population
6/10/2009,,bonbs,1e,2439,2440,f,1,1450,NA,,442,6,Population
6/10/2009,,bonbs,2a,2394,2395,f,,1480,128,,423,6,Population
6/10/2009,,bonbs,2b,2392,2393,f,,1310,128,,422,6,Population
6/10/2009,,bonbs,2c,1786,1787,,,1330,NA,,146,6,Population
6/10/2009,,bonbs,2d,2481,2482,f,,1440,NA,,459,6,Population
6/10/2009,,bonbs,2e,1751,1752,f,3/4/2013,1370,132,,132,6,Population
6/10/2009,,bonbs,3c,2294,2295,f,,1160,NA,dead in trap,379,6,Population
6/10/2009,,bonbs,3d,2396,2397,f,,1260,132,,424,6,Population
6/10/2009,,bonbs,3e,2253,2480,m,,1330,138,,956,6,Population
6/10/2009,,bonbs,4a,2283,2284,m,,NA,NA,dead in trap,374,6,Population
6/10/2009,,bonbs,4d,1782,1783,f,,1390,NA,,145,6,Population
6/10/2009,,bonbs,5c,1733,1734,m,,1240,NA,,123,6,Population
6/10/2009,,bonbs,6d,2398,2399,f,,1470,141,,953,6,Population
6/10/2009,,bonbs,7a,1701,1703,f,3/4/2013,1200,130,,977,6,Population
6/10/2009,,bonbs,7c,2290,2291,m,,1170,NA,,377,6,Population
6/10/2009,,bonbs,8a,2286,2287,m,,1080,NA,dead in trap,375,6,Population
6/10/2009,,bonbs,8e,a3015,a3016,m,,1160,132,,723,6,Population
6/10/2009,,bonbs,9b,2288,2289,m,1/4/2013,1120,133,,376,6,Population
6/11/2009,,bonbs,1a,2487,2488,f,,1920,NA,,462,6,Population
6/11/2009,,bonbs,1c,1784,1785,m,,1150,134,,961,6,Population
6/11/2009,,bonbs,1d,2216,2217,m,,1450,138,,952,6,Population
6/11/2009,,bonbs,1e,2439,2440,f,,1420,145,,442,6,Population
6/11/2009,,bonbs,2b,2296,2297,m,1/4/2013,1330,131,,380,6,Population
6/11/2009,,bonbs,2c,1786,1787,,,0,NA,,146,6,Population
6/11/2009,,bonbs,2d,b2501,b2502,m,,1110,NA,,822,6,Population
6/11/2009,,bonbs,2e,1790,1791,f,,1070,NA,,148,6,Population
6/11/2009,,bonbs,3d,2392,2393,f,,1220,NA,,422,6,Population
6/11/2009,,bonbs,3e,2481,2482,f,,1510,133,,459,6,Population
6/11/2009,,bonbs,4a,2218,2219,f,,1470,128,,345,6,Population
6/11/2009,,bonbs,4c,2210,2211,m,,1190,NA,,343,6,Population
6/11/2009,,bonbs,5d,2212,2213,f,,1250,NA,,967,6,Population
6/11/2009,,bonbs,5e,2453,2300,f,,1660,NA,,979,6,Population
6/11/2009,,bonbs,6d,1733,1734,m,,1190,NA,,123,6,Population
6/11/2009,,bonbs,7a,1701,1703,f,,1210,NA,,977,6,Population
6/11/2009,,bonbs,7d,1800,2252,m,,1310,NA,,153,6,Population
6/11/2009,,bonbs,7e,2222,2223,f,,270,73,,347,6,Population
6/11/2009,,bonbs,7e,2220,2221,f,,280,75,,346,6,Population
6/11/2009,,bonbs,8b,1782,1783,f,,1430,NA,,145,6,Population
6/11/2009,,bonbs,8c,2290,2291,m,,1170,NA,,377,6,Population
6/11/2009,,bonbs,8e,2224,2228,f,,1580,128,,348,6,Population
6/11/2009,,bonbs,9a,2288,2289,m,,1040,NA,,376,6,Population
6/11/2009,,bonbs,9c,2203,2209,m,,1260,NA,,339,6,Population
6/12/2009,,bonbs,1a,2487,2488,f,,1670,NA,,462,6,Population
6/12/2009,,bonbs,1c,1790,1791,f,,1020,NA,,148,6,Population
6/12/2009,,bonbs,1d,1784,1785,m,,1080,NA,,961,6,Population
6/12/2009,,bonbs,1e,2439,2440,f,,1400,NA,,442,6,Population
6/12/2009,,bonbs,2c,b2501,b2502,m,,970,NA,,822,6,Population
6/12/2009,,bonbs,2d,2481,2482,f,,1600,NA,,459,6,Population
6/12/2009,,bonbs,2e,2390,2391,f,,1530,NA,,421,6,Population
6/12/2009,,bonbs,3a,2296,2297,m,,1360,138,,380,6,Population
6/12/2009,,bonbs,3d,2394,2395,f,,1310,NA,,423,6,Population
6/12/2009,,bonbs,5c,2212,2213,f,,1250,NA,,967,6,Population
6/12/2009,,bonbs,5d,2210,2211,m,,1150,NA,,343,6,Population
6/12/2009,,bonbs,6c,2398,2399,f,,1440,140,,953,6,Population
6/12/2009,,bonbs,6d,2229,2230,f,,240,68,,349,6,Population
6/12/2009,,bonbs,8a,1701,1703,f,,1290,NA,,977,6,Population
6/12/2009,,bonbs,8e,2224,2228,f,,1690,NA,,348,6,Population
6/12/2009,,bonbs,9e,2290,2291,m,,920,NA,,377,6,Population
9/15/2009,,bonbs,1b,2251,2254,f,,920,134,,360,7,Population
9/15/2009,,bonbs,1c,2216,2217,m,1/4/2013,1390,138,,952,7,Population
9/15/2009,,bonbs,1e,2255,2256,m,,1680,143,,361,7,Population
9/15/2009,,bonbs,2b,2487,2488,f,1.25,1660,144,,462,7,Population
9/15/2009,,bonbs,2c,2261,2262,f,,880,128,,364,7,Population
9/15/2009,,bonbs,2d,2259,2260,m,,1400,141,,363,7,Population
9/15/2009,,bonbs,2e,2257,2258,f,,1300,144,,362,7,Population
9/15/2009,,bonbs,3c,2249,2250,f,,1440,139,,359,7,Population
9/15/2009,,bonbs,3d,1784,1785,m,1/2/2013,1600,138,,961,7,Population
9/15/2009,,bonbs,3e,2247,2248,f,,1340,142,,358,7,Population
9/15/2009,,bonbs,4c,1782,1783,f,1/2/2013,1760,149,,145,7,Population
9/15/2009,,bonbs,4d,b2501,b2502,m,3/4/2013,1500,134,,822,7,Population
9/15/2009,,bonbs,5a,2245,2246,f,,1200,137,,357,7,Population
9/15/2009,,bonbs,5c,2491,2492,m,1,1460,137,,464,7,Population
9/15/2009,,bonbs,5d,2243,2244,m,,1440,139,,356,7,Population
9/15/2009,,bonbs,6d,a3015,a3016,m,1/4/2013,1780,144,,470,7,Population
9/15/2009,,bonbs,7c,2203,2209,m,1/4/2013,1580,138,,339,7,Population
9/15/2009,,bonbs,8a,2231,2238,f,,560,97,,350,7,Population
9/15/2009,,bonbs,8c,2239,2240,f,,870,118,,354,7,Population
9/15/2009,,bonbs,8d,2220,2221,f,1/4/2013,1570,145,,346,7,Population
